index,door_number_3,door_number_5,body_type_Coupe,body_type_Sedan,body_type_SUV,body_type_Compact,gearbox_Automatic,gearbox_Manual,fuel_type_Gasoline,fuel_type_Diesel,fuel_type_Electric,make_Audi,make_BMW,make_Ford,make_Mercedes,make_Opel,make_Volkswagen,relevance
440,0.0,0.652568944,0.0,0.0,0.272030672,0.0,0.0,0.982247382,0.0,0.266429407,0.0,0.0,0.034843081,0.0,0.0,0.0,0.0,0.441623897
441,0.0,0.804441242,0.0,0.0,0.559958886,0.0,0.47179926,0.0,0.667388434,0.0,0.0,0.0,0.0,0.478831894,0.0,0.0,0.0,0.596483943
442,0.0,0.532339495,0.0,0.0,0.359353311,0.0,0.207952692,0.0,0.0,0.84830958,0.0,0.0,0.0,0.0,0.0,0.0,0.827108129,0.555012641
443,0.0,0.389188579,0.0,0.0,0.0,0.795341852,0.0,0.398556319,0.782481787,0.0,0.0,0.0,0.664809674,0.0,0.0,0.0,0.0,0.606075642
444,0.0,0.713332423,0.0,0.0,0.839602176,0.0,0.110688785,0.0,0.0,0.053176749,0.0,0.399979524,0.0,0.0,0.0,0.0,0.0,0.423355931
445,0.204195775,0.0,0.0,0.0,0.7634396,0.0,0.968460935,0.0,0.0,0.444366953,0.0,0.0,0.0,0.786976026,0.0,0.0,0.0,0.633487858
446,0.236919979,0.0,0.0,0.0,0.307832272,0.0,0.102005826,0.0,0.425888485,0.0,0.0,0.0,0.965572379,0.0,0.0,0.0,0.0,0.407643788
447,0.0,0.542773755,0.0,0.0,0.695265403,0.0,0.087906982,0.0,0.0,0.882883034,0.0,0.0,0.0,0.0,0.0,0.076965992,0.0,0.457159033
448,0.0,0.781570053,0.575843239,0.0,0.0,0.0,0.0,0.941359002,0.0,0.0,0.401967677,0.0,0.173851501,0.0,0.0,0.0,0.0,0.574918294
449,0.0,0.230989496,0.633581088,0.0,0.0,0.0,0.0,0.692854692,0.760752923,0.0,0.0,0.399886276,0.0,0.0,0.0,0.0,0.0,0.543612895
450,0.846148713,0.0,0.0,0.0,0.0,0.554185582,0.0,0.240237413,0.0,0.401437881,0.0,0.0,0.0,0.0,0.635412183,0.0,0.0,0.535484354
451,0.0,0.185106997,0.0,0.141191771,0.0,0.0,0.020979706,0.0,0.0,0.0,0.250483976,0.787810173,0.0,0.0,0.0,0.0,0.0,0.277114525
452,0.609775482,0.0,0.0,0.0,0.95529864,0.0,0.161179759,0.0,0.0,0.897893755,0.0,0.0,0.0,0.0,0.229534431,0.0,0.0,0.570736413
453,0.0,0.937986184,0.0,0.0,0.0,0.515795493,0.0,0.175378931,0.43085324,0.0,0.0,0.0,0.0,0.0,0.0,0.466105033,0.0,0.505223776
454,0.0,0.26744413,0.286159183,0.0,0.0,0.0,0.107241106,0.0,0.0,0.38875643,0.0,0.0,0.0,0.0,0.0,0.37604668,0.0,0.285129506
455,0.0,0.189742489,0.0,0.0,0.852723544,0.0,0.155367939,0.0,0.017737023,0.0,0.0,0.0,0.633153761,0.0,0.0,0.0,0.0,0.369744951
456,0.0,0.074115708,0.0,0.0,0.230484663,0.0,0.424242309,0.0,0.0,0.0,0.918064731,0.0,0.0,0.0,0.0,0.571722706,0.0,0.443726023
457,0.875657926,0.0,0.557942477,0.0,0.0,0.0,0.0,0.188020429,0.0,0.902202261,0.0,0.0,0.19028413,0.0,0.0,0.0,0.0,0.542821445
458,0.160292384,0.0,0.916583461,0.0,0.0,0.0,0.202603975,0.0,0.047585905,0.0,0.0,0.0,0.688127568,0.0,0.0,0.0,0.0,0.403038659
459,0.323980453,0.0,0.0,0.0,0.0,0.524264086,0.0,0.599928608,0.0,0.96353433,0.0,0.0,0.0,0.326272711,0.0,0.0,0.0,0.547596038
460,0.689404681,0.0,0.0,0.0,0.0,0.338572077,0.978678421,0.0,0.0,0.118213664,0.0,0.0,0.0,0.0,0.0,0.88696803,0.0,0.602367375
461,0.881163785,0.0,0.0,0.657115712,0.0,0.0,0.364768609,0.0,0.344259378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621947136,0.573850924
462,0.0,0.48844778,0.0,0.0,0.112438819,0.0,0.0,0.820404492,0.0,0.0,0.039014363,0.602997866,0.0,0.0,0.0,0.0,0.0,0.412660664
463,0.594976377,0.0,0.0,0.170239245,0.0,0.0,0.0,0.679741535,0.640736209,0.0,0.0,0.0,0.0,0.0,0.0,0.38591936,0.0,0.494322545
464,0.332337003,0.0,0.0,0.0,0.0,0.553920441,0.0,0.629420188,0.470597348,0.0,0.0,0.0,0.709543693,0.0,0.0,0.0,0.0,0.539163735
465,0.291576695,0.0,0.867670984,0.0,0.0,0.0,0.0,0.502649887,0.471379314,0.0,0.0,0.0,0.608778928,0.0,0.0,0.0,0.0,0.548411162
466,0.201910615,0.0,0.481696045,0.0,0.0,0.0,0.0,0.088282497,0.039358305,0.0,0.0,0.0,0.640959994,0.0,0.0,0.0,0.0,0.290441491
467,0.0,0.320031693,0.828818605,0.0,0.0,0.0,0.0,0.344426519,0.055424101,0.0,0.0,0.0,0.0,0.0,0.966966367,0.0,0.0,0.503133457
468,0.0,0.070736177,0.0,0.902439855,0.0,0.0,0.0,0.312044278,0.0,0.0,0.261765891,0.0,0.59934029,0.0,0.0,0.0,0.0,0.429265298
469,0.0,0.077773191,0.0,0.0,0.0,0.06638527,0.336775964,0.0,0.0,0.0,0.455466574,0.0,0.0,0.389784252,0.0,0.0,0.0,0.26523705
470,0.0,0.713793478,0.019502381,0.0,0.0,0.0,0.0,0.695994881,0.912350536,0.0,0.0,0.0,0.0,0.83104796,0.0,0.0,0.0,0.634537847
471,0.511103655,0.0,0.037699189,0.0,0.0,0.0,0.774225195,0.0,0.0,0.0,0.209410081,0.0,0.0,0.131192482,0.0,0.0,0.0,0.33272612
472,0.718664214,0.0,0.0,0.07960022,0.0,0.0,0.040485561,0.0,0.0,0.353435868,0.0,0.0,0.0,0.0,0.0,0.215919262,0.0,0.281621025
473,0.823766762,0.0,0.0,0.0,0.0,0.103320251,0.0,0.075377488,0.746274348,0.0,0.0,0.0,0.0,0.0,0.0,0.66416222,0.0,0.482580214
474,0.421234125,0.0,0.0,0.0,0.0,0.01808167,0.425923407,0.0,0.0,0.0,0.319182615,0.529149833,0.0,0.0,0.0,0.0,0.0,0.34271433
475,0.0,0.385531408,0.0,0.0,0.0,0.435000107,0.06295873,0.0,0.0,0.0,0.835135098,0.388395118,0.0,0.0,0.0,0.0,0.0,0.421404092
476,0.0,0.089240688,0.336788018,0.0,0.0,0.0,0.071887012,0.0,0.0,0.166390412,0.0,0.0,0.0,0.0,0.137904598,0.0,0.0,0.160442146
477,0.175755034,0.0,0.0,0.456776994,0.0,0.0,0.951410807,0.0,0.417392293,0.0,0.0,0.0,0.186647169,0.0,0.0,0.0,0.0,0.437596459
478,0.971606522,0.0,0.0,0.0,0.0,0.944758316,0.0,0.627462326,0.0,0.0,0.886632799,0.333840462,0.0,0.0,0.0,0.0,0.0,0.752860085
479,0.450983338,0.0,0.0,0.0,0.957344082,0.0,0.0,0.222566622,0.0,0.108951143,0.0,0.0,0.0,0.0,0.956876106,0.0,0.0,0.539344258
480,0.0,0.363079672,0.0,0.693473257,0.0,0.0,0.32264332,0.0,0.614061369,0.0,0.0,0.136162942,0.0,0.0,0.0,0.0,0.0,0.425884112
481,0.0,0.798866957,0.0,0.013020239,0.0,0.0,0.0,0.921037434,0.0,0.487769274,0.0,0.0,0.0,0.0,0.607641108,0.0,0.0,0.565667002
482,0.785728014,0.0,0.0,0.0,0.641341908,0.0,0.818645521,0.0,0.0,0.889757985,0.0,0.243714418,0.0,0.0,0.0,0.0,0.0,0.675837569
483,0.0,0.76082504,0.104568446,0.0,0.0,0.0,0.077238842,0.0,0.0,0.0,0.338590014,0.0,0.0,0.0,0.0,0.273941817,0.0,0.311032832
484,0.989364472,0.0,0.0,0.0,0.699635376,0.0,0.0,0.544823165,0.0,0.643895922,0.0,0.0,0.032539501,0.0,0.0,0.0,0.0,0.582051687
485,0.629297713,0.0,0.0,0.0,0.388533065,0.0,0.0,0.827211686,0.0,0.888024933,0.0,0.0,0.0,0.0,0.65865856,0.0,0.0,0.678345191
486,0.0,0.319237769,0.0,0.0,0.0,0.409474631,0.250963458,0.0,0.0,0.0,0.639550805,0.0,0.941658355,0.0,0.0,0.0,0.0,0.512177004
487,0.777739179,0.0,0.0,0.0,0.0,0.127972527,0.0,0.065950943,0.0,0.0,0.468698651,0.0,0.0,0.0,0.0,0.853719557,0.0,0.458816171
488,0.432267601,0.0,0.0,0.0,0.0,0.354762554,0.0,0.944138482,0.871998103,0.0,0.0,0.0,0.0,0.0,0.0,0.755261244,0.0,0.671685597
489,0.450529796,0.0,0.953166048,0.0,0.0,0.0,0.0,0.880079798,0.0,0.456185074,0.0,0.0,0.0,0.0,0.0,0.0,0.892048318,0.726401807
490,0.660503705,0.0,0.171580723,0.0,0.0,0.0,0.0,0.252116561,0.598950393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174713114,0.371572899
491,0.78737482,0.0,0.0,0.0,0.0,0.856024518,0.0,0.100030653,0.661719228,0.0,0.0,0.056899768,0.0,0.0,0.0,0.0,0.0,0.492409797
492,0.900617468,0.0,0.106896145,0.0,0.0,0.0,0.932560245,0.0,0.459347924,0.0,0.0,0.0,0.0,0.0,0.0,0.214197185,0.0,0.522723793
493,0.0,0.041295163,0.0,0.831324764,0.0,0.0,0.0,0.727169465,0.462928463,0.0,0.0,0.0,0.488178224,0.0,0.0,0.0,0.0,0.510179216
494,0.0,0.617490072,0.0,0.0,0.256208587,0.0,0.51823718,0.0,0.0,0.0,0.723658008,0.0,0.0,0.0,0.0,0.73987835,0.0,0.571094439
495,0.0,0.028999422,0.0,0.0,0.0,0.067911889,0.0,0.217421115,0.0,0.826971336,0.0,0.0,0.0,0.692439544,0.0,0.0,0.0,0.366748661
496,0.495832976,0.0,0.0,0.0,0.751816224,0.0,0.0,0.83713918,0.0,0.050206429,0.0,0.0,0.0,0.697794327,0.0,0.0,0.0,0.566557827
497,0.904393695,0.0,0.0,0.465045845,0.0,0.0,0.0,0.647849344,0.471653254,0.0,0.0,0.0,0.0,0.0,0.817580906,0.0,0.0,0.661304609
498,0.409714942,0.0,0.0,0.0,0.0,0.927876414,0.0,0.186219993,0.0,0.261759647,0.0,0.514943935,0.0,0.0,0.0,0.0,0.0,0.460102986
499,0.0,0.872596141,0.341739564,0.0,0.0,0.0,0.0,0.048629924,0.561158909,0.0,0.0,0.0,0.0,0.0,0.06524229,0.0,0.0,0.377873366
500,0.676518714,0.0,0.0,0.0,0.382904345,0.0,0.561413698,0.0,0.0,0.890371741,0.0,0.0,0.0,0.0,0.10582617,0.0,0.0,0.523406934
501,0.0,0.902963673,0.0,0.837958404,0.0,0.0,0.0,0.215670556,0.309502361,0.0,0.0,0.0,0.0,0.270436593,0.0,0.0,0.0,0.507306317
502,0.791005688,0.0,0.0,0.0,0.442796252,0.0,0.0,0.598986171,0.0,0.377155994,0.0,0.0,0.0,0.0,0.0,0.078271408,0.0,0.457643103
503,0.0,0.921482481,0.0,0.372738215,0.0,0.0,0.0,0.04765887,0.0,0.0,0.730049893,0.459078205,0.0,0.0,0.0,0.0,0.0,0.506201533
504,0.0,0.090847279,0.584155569,0.0,0.0,0.0,0.358469652,0.0,0.0,0.0,0.977230115,0.0,0.0,0.0,0.0,0.0,0.754018432,0.552944209
505,0.0,0.401900558,0.0,0.0,0.905290673,0.0,0.0,0.413331192,0.0,0.0,0.19970022,0.300467117,0.0,0.0,0.0,0.0,0.0,0.444137952
506,0.0,0.2426353,0.0,0.940514829,0.0,0.0,0.553802949,0.0,0.0,0.0,0.199143843,0.0,0.0,0.0,0.995160897,0.0,0.0,0.586251564
507,0.0,0.181969085,0.761716191,0.0,0.0,0.0,0.0,0.549207947,0.0,0.100820582,0.0,0.799963281,0.0,0.0,0.0,0.0,0.0,0.478735417
508,0.0,0.567317391,0.0,0.0,0.764284266,0.0,0.0,0.165453873,0.810798978,0.0,0.0,0.430251442,0.0,0.0,0.0,0.0,0.0,0.54762119
509,0.596333371,0.0,0.0,0.609378586,0.0,0.0,0.0,0.713323691,0.0,0.587662242,0.0,0.0,0.0,0.0,0.0,0.316546904,0.0,0.564648959
510,0.978892694,0.0,0.0,0.0,0.323454395,0.0,0.439248875,0.0,0.0,0.113176089,0.0,0.0,0.0,0.0,0.63692234,0.0,0.0,0.498338879
511,0.906306587,0.0,0.0,0.0,0.0,0.081681814,0.408673029,0.0,0.0,0.349940182,0.0,0.100350094,0.0,0.0,0.0,0.0,0.0,0.369390341
512,0.620223799,0.0,0.673122935,0.0,0.0,0.0,0.0,0.170467695,0.0,0.0,0.282586629,0.011419361,0.0,0.0,0.0,0.0,0.0,0.351564084
513,0.0,0.73370978,0.0,0.0,0.150427968,0.0,0.0,0.079496875,0.0,0.63673342,0.0,0.0,0.0,0.971832375,0.0,0.0,0.0,0.514440084
514,0.0,0.653462673,0.0,0.847955173,0.0,0.0,0.373695643,0.0,0.440083746,0.0,0.0,0.0,0.0,0.052794915,0.0,0.0,0.0,0.47359843
515,0.0,0.872855913,0.0,0.932100895,0.0,0.0,0.0,0.689025342,0.260041056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66942701,0.684690043
516,0.620232688,0.0,0.756812408,0.0,0.0,0.0,0.471155783,0.0,0.780899837,0.0,0.0,0.0,0.0,0.0,0.0,0.472689886,0.0,0.62035812
517,0.519890258,0.0,0.0,0.0,0.0,0.984424623,0.463403876,0.0,0.0,0.0,0.490938134,0.0,0.0,0.0,0.0,0.0,0.720931633,0.635917705
518,0.536419582,0.0,0.0,0.0,0.0,0.963479249,0.0,0.476328739,0.0,0.064459631,0.0,0.0,0.380759966,0.0,0.0,0.0,0.0,0.484289433
519,0.0,0.73973475,0.0,0.0,0.052050584,0.0,0.0,0.125145124,0.017411304,0.0,0.0,0.0,0.0,0.5436718,0.0,0.0,0.0,0.295602712
520,0.595728243,0.0,0.0,0.812268659,0.0,0.0,0.783103269,0.0,0.0,0.0,0.318934249,0.0,0.86175592,0.0,0.0,0.0,0.0,0.674358068
521,0.0,0.277725765,0.0,0.0,0.0,0.775284369,0.0,0.717002117,0.045864658,0.0,0.0,0.0,0.0,0.628772006,0.0,0.0,0.0,0.488929783
522,0.188459417,0.0,0.0,0.0,0.657864994,0.0,0.0,0.122801744,0.0,0.0,0.545314251,0.0,0.0,0.0,0.0,0.892037055,0.0,0.481295492
523,0.0,0.274180337,0.86394309,0.0,0.0,0.0,0.0,0.375424985,0.0,0.0,0.48381365,0.0,0.0,0.0,0.466652552,0.0,0.0,0.492802923
524,0.760587923,0.0,0.079884235,0.0,0.0,0.0,0.0,0.433273621,0.050562972,0.0,0.0,0.734208007,0.0,0.0,0.0,0.0,0.0,0.411703352
525,0.0,0.049076502,0.568777489,0.0,0.0,0.0,0.804642638,0.0,0.0,0.242154706,0.0,0.0,0.0,0.0,0.0,0.0,0.74990161,0.482910589
526,0.413871694,0.0,0.0,0.0,0.0,0.929700622,0.063920335,0.0,0.0,0.88038544,0.0,0.0,0.0,0.835063012,0.0,0.0,0.0,0.624588221
527,0.254870272,0.0,0.629345573,0.0,0.0,0.0,0.0,0.616265754,0.0,0.0,0.101252332,0.0,0.0,0.0,0.991242589,0.0,0.0,0.518595304
528,0.26119838,0.0,0.0,0.583822273,0.0,0.0,0.0,0.66273667,0.0,0.237615661,0.0,0.0,0.0,0.0,0.0,0.0,0.578813988,0.464837394
529,0.0,0.323775374,0.0,0.832745858,0.0,0.0,0.0,0.76139951,0.0,0.416568235,0.0,0.264357455,0.0,0.0,0.0,0.0,0.0,0.519769286
530,0.0,0.438377909,0.0,0.0,0.502674587,0.0,0.0,0.285085649,0.458962495,0.0,0.0,0.0,0.0,0.0,0.024697685,0.0,0.0,0.341959665
531,0.078316845,0.0,0.0,0.559658709,0.0,0.0,0.0,0.14302848,0.0,0.537326502,0.0,0.0,0.450471203,0.0,0.0,0.0,0.0,0.353760348
532,0.0,0.407638577,0.0,0.0,0.0,0.67217274,0.558562514,0.0,0.797944112,0.0,0.0,0.0,0.0,0.159261019,0.0,0.0,0.0,0.519115792
533,0.0,0.716519326,0.0,0.0,0.391650751,0.0,0.0,0.273360702,0.0,0.0,0.798531724,0.0,0.071677541,0.0,0.0,0.0,0.0,0.450348009
534,0.926165281,0.0,0.0,0.929834454,0.0,0.0,0.73497853,0.0,0.0,0.630577283,0.0,0.856396354,0.0,0.0,0.0,0.0,0.0,0.81559038
535,0.249089809,0.0,0.0,0.400107376,0.0,0.0,0.142464228,0.0,0.0,0.517145204,0.0,0.0,0.0,0.374918282,0.0,0.0,0.0,0.33674498
536,0.0,0.175040089,0.0,0.190041843,0.0,0.0,0.022058886,0.0,0.0,0.082181659,0.0,0.188140801,0.0,0.0,0.0,0.0,0.0,0.131492656
537,0.0,0.016331746,0.0,0.093402863,0.0,0.0,0.0,0.099093897,0.251143572,0.0,0.0,0.713875363,0.0,0.0,0.0,0.0,0.0,0.234769488
538,0.346281927,0.0,0.0,0.0,0.0,0.272881472,0.0,0.351258219,0.0,0.0,0.681789884,0.0,0.0,0.0,0.0,0.0,0.96623108,0.523688516
539,0.576359029,0.0,0.0,0.0,0.0,0.53162284,0.206995923,0.0,0.0,0.0,0.566320274,0.0,0.0,0.558632121,0.0,0.0,0.0,0.487986037
540,0.97336466,0.0,0.0,0.0,0.0,0.467868603,0.216652676,0.0,0.0,0.784089773,0.0,0.0,0.575338422,0.0,0.0,0.0,0.0,0.603462827
541,0.0,0.849947749,0.0,0.0,0.063944252,0.0,0.0,0.227067657,0.0,0.0,0.281052781,0.0,0.330151616,0.0,0.0,0.0,0.0,0.350432811
542,0.7641199,0.0,0.664680364,0.0,0.0,0.0,0.0,0.849232894,0.0,0.0,0.659288954,0.81373666,0.0,0.0,0.0,0.0,0.0,0.750211754
543,0.0,0.123459904,0.0,0.873635354,0.0,0.0,0.483529134,0.0,0.685133741,0.0,0.0,0.0,0.0,0.0,0.0,0.815109635,0.0,0.596173554
544,0.0,0.488012432,0.327678066,0.0,0.0,0.0,0.539898152,0.0,0.0,0.847192478,0.0,0.0,0.0,0.0,0.0,0.0,0.589459552,0.558448136
545,0.147306341,0.0,0.0,0.460248808,0.0,0.0,0.0,0.621723376,0.0,0.256460677,0.0,0.120652792,0.0,0.0,0.0,0.0,0.0,0.321278399
546,0.424534804,0.0,0.0,0.0,0.852349348,0.0,0.320022766,0.0,0.560690279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915141911,0.614547822
547,0.0,0.650473104,0.0,0.654545701,0.0,0.0,0.403895692,0.0,0.76269469,0.0,0.0,0.0,0.0,0.948640168,0.0,0.0,0.0,0.684049871
548,0.039344509,0.0,0.0,0.0,0.0,0.758899479,0.882587774,0.0,0.0,0.0,0.590032009,0.0,0.829961057,0.0,0.0,0.0,0.0,0.620164966
549,0.533530724,0.0,0.049406847,0.0,0.0,0.0,0.0,0.297509382,0.095320178,0.0,0.0,0.95154316,0.0,0.0,0.0,0.0,0.0,0.385462058
550,0.0,0.296917551,0.0,0.0,0.980055052,0.0,0.221651898,0.0,0.0,0.997472396,0.0,0.0,0.63682158,0.0,0.0,0.0,0.0,0.626583695
551,0.710108709,0.0,0.0,0.0,0.0,0.915980797,0.980636648,0.0,0.0,0.0,0.356460379,0.0,0.0,0.0,0.0,0.480944324,0.0,0.688826171
552,0.0,0.81615884,0.238894548,0.0,0.0,0.0,0.0,0.262098342,0.955512058,0.0,0.0,0.087063436,0.0,0.0,0.0,0.0,0.0,0.471945445
553,0.37745649,0.0,0.0,0.0,0.99401791,0.0,0.0,0.717051995,0.137559571,0.0,0.0,0.0,0.0,0.0,0.0,0.322250889,0.0,0.509667371
554,0.499317016,0.0,0.0,0.0,0.251543021,0.0,0.07413252,0.0,0.0,0.170482012,0.0,0.0,0.0,0.0,0.0,0.650241338,0.0,0.329143181
555,0.507172114,0.0,0.0,0.0,0.0,0.485873687,0.0,0.650323542,0.335854685,0.0,0.0,0.0,0.0,0.98290718,0.0,0.0,0.0,0.592426242
556,0.0,0.97410827,0.412536454,0.0,0.0,0.0,0.0,0.645113626,0.413371396,0.0,0.0,0.0,0.553399088,0.0,0.0,0.0,0.0,0.599705767
557,0.086586435,0.0,0.07951789,0.0,0.0,0.0,0.259040455,0.0,0.0,0.598757559,0.0,0.234208991,0.0,0.0,0.0,0.0,0.0,0.251622266
558,0.426470417,0.0,0.501442242,0.0,0.0,0.0,0.0,0.218275924,0.0,0.359889904,0.0,0.0,0.0,0.144123344,0.0,0.0,0.0,0.330040366
559,0.786687357,0.0,0.0,0.0,0.760484194,0.0,0.251651553,0.0,0.0,0.0,0.710270488,0.810711909,0.0,0.0,0.0,0.0,0.0,0.6639611
560,0.785209767,0.0,0.0,0.292432444,0.0,0.0,0.0,0.082765107,0.835823818,0.0,0.0,0.0,0.0,0.168835844,0.0,0.0,0.0,0.433013396
561,0.0,0.906335199,0.0,0.599699851,0.0,0.0,0.625739399,0.0,0.729578885,0.0,0.0,0.0,0.0,0.0,0.064238305,0.0,0.0,0.585118328
562,0.378787616,0.0,0.0,0.090700329,0.0,0.0,0.430984496,0.0,0.0,0.0,0.982160631,0.037213976,0.0,0.0,0.0,0.0,0.0,0.38396941
563,0.618169481,0.0,0.0,0.0,0.0,0.911674789,0.257510919,0.0,0.679140116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139122338,0.521123529
564,0.0,0.575391554,0.0,0.696692642,0.0,0.0,0.0,0.136909063,0.286868723,0.0,0.0,0.118064978,0.0,0.0,0.0,0.0,0.0,0.362785392
565,0.0,0.260653826,0.0,0.0,0.159996355,0.0,0.0,0.348582811,0.754168655,0.0,0.0,0.22307426,0.0,0.0,0.0,0.0,0.0,0.349295181
566,0.087712608,0.0,0.0,0.0,0.356294979,0.0,0.890318137,0.0,0.0,0.0,0.164287251,0.677266913,0.0,0.0,0.0,0.0,0.0,0.435175978
567,0.105601948,0.0,0.0,0.0,0.0,0.607223016,0.624353268,0.0,0.0,0.0,0.81083575,0.0,0.0,0.0,0.0,0.762204062,0.0,0.582043609
568,0.0,0.77063738,0.851470932,0.0,0.0,0.0,0.035943383,0.0,0.0,0.225640062,0.0,0.0,0.745618385,0.0,0.0,0.0,0.0,0.525862028
569,0.701107291,0.0,0.0,0.0,0.0,0.336479163,0.671676503,0.0,0.126686855,0.0,0.0,0.253203273,0.0,0.0,0.0,0.0,0.0,0.417830617
570,0.614837401,0.0,0.0,0.0,0.260334149,0.0,0.0,0.155209944,0.0,0.957843107,0.0,0.0,0.0,0.0,0.0,0.0,0.981567305,0.593958381
571,0.339119554,0.0,0.0,0.518293194,0.0,0.0,0.0,0.708111554,0.010333618,0.0,0.0,0.915709364,0.0,0.0,0.0,0.0,0.0,0.498313457
572,0.0,0.413842619,0.0,0.915659456,0.0,0.0,0.01252523,0.0,0.490017778,0.0,0.0,0.0,0.554893341,0.0,0.0,0.0,0.0,0.477387685
573,0.0,0.09909592,0.271012193,0.0,0.0,0.0,0.279374264,0.0,0.127655065,0.0,0.0,0.225122732,0.0,0.0,0.0,0.0,0.0,0.200452035
574,0.0,0.680784102,0.0,0.0,0.0,0.934536595,0.450127024,0.0,0.0,0.817932924,0.0,0.208409332,0.0,0.0,0.0,0.0,0.0,0.618357995
575,0.71304928,0.0,0.0,0.0,0.0,0.060047412,0.0,0.589575009,0.74855333,0.0,0.0,0.0,0.0,0.0,0.0,0.593494518,0.0,0.54094391
576,0.0,0.841125693,0.0,0.580922528,0.0,0.0,0.0,0.919292625,0.0,0.0,0.76799,0.0,0.0,0.0,0.952138962,0.0,0.0,0.812293962
577,0.819487231,0.0,0.0,0.0,0.0,0.431586341,0.0,0.686121152,0.0,0.395449795,0.0,0.230884528,0.0,0.0,0.0,0.0,0.0,0.512705809
578,0.611924969,0.0,0.0,0.0,0.0,0.53616284,0.921279902,0.0,0.0,0.278455657,0.0,0.0,0.0,0.413481927,0.0,0.0,0.0,0.552261059
579,0.0,0.272266904,0.0,0.0,0.027760183,0.0,0.0,0.181427343,0.0,0.014857091,0.0,0.0,0.0,0.0,0.178230947,0.0,0.0,0.134908494
580,0.021544682,0.0,0.542216441,0.0,0.0,0.0,0.0,0.119941884,0.0,0.030884433,0.0,0.0,0.707224314,0.0,0.0,0.0,0.0,0.284362351
581,0.146386186,0.0,0.0,0.06844312,0.0,0.0,0.54403818,0.0,0.051156768,0.0,0.0,0.0,0.0,0.662622896,0.0,0.0,0.0,0.29452943
582,0.0,0.708647507,0.0,0.353646957,0.0,0.0,0.622545308,0.0,0.0,0.994528283,0.0,0.0,0.0,0.0,0.0,0.651111966,0.0,0.666096004
583,0.597518343,0.0,0.0,0.0,0.0,0.129015302,0.0,0.347510185,0.0,0.949849932,0.0,0.0,0.67609411,0.0,0.0,0.0,0.0,0.539997574
584,0.643503527,0.0,0.0,0.0,0.460499932,0.0,0.658805559,0.0,0.0,0.0,0.663114066,0.0,0.0,0.875192953,0.0,0.0,0.0,0.660223207
585,0.585248818,0.0,0.0,0.950237406,0.0,0.0,0.060206903,0.0,0.0,0.652445242,0.0,0.0,0.0,0.0,0.0,0.749591626,0.0,0.599545999
586,0.0,0.063800476,0.0,0.531533505,0.0,0.0,0.119846259,0.0,0.0,0.0,0.923022121,0.0,0.0,0.300511887,0.0,0.0,0.0,0.38774285
587,0.596337954,0.0,0.0,0.0,0.485393862,0.0,0.949719931,0.0,0.0,0.69987885,0.0,0.0,0.0,0.0,0.0,0.175703132,0.0,0.581406746
588,0.0,0.142169918,0.0,0.0,0.0,0.53432919,0.0,0.979323372,0.0,0.647884963,0.0,0.640674215,0.0,0.0,0.0,0.0,0.0,0.588876332
589,0.116117375,0.0,0.0,0.0,0.0,0.199225573,0.0,0.223793911,0.213581579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70331347,0.291206382
590,0.623258429,0.0,0.0,0.0,0.0,0.066383903,0.304587279,0.0,0.0,0.0,0.545538212,0.0,0.0,0.0,0.0,0.0,0.421675059,0.392288576
591,0.119889848,0.0,0.0,0.0,0.0,0.194834491,0.314250473,0.0,0.0,0.677202178,0.0,0.0,0.542515095,0.0,0.0,0.0,0.0,0.369738417
592,0.0,0.475584487,0.0,0.023842599,0.0,0.0,0.0,0.170183942,0.0,0.0,0.733523575,0.0,0.0,0.083935603,0.0,0.0,0.0,0.297414041
593,0.0,0.983308005,0.0,0.0,0.33309685,0.0,0.0,0.54787502,0.0,0.0,0.947006361,0.0,0.0,0.0,0.139120801,0.0,0.0,0.590081407
594,0.806784072,0.0,0.0,0.0,0.286198442,0.0,0.634530476,0.0,0.573152843,0.0,0.0,0.0,0.0,0.0,0.420267646,0.0,0.0,0.544186696
595,0.891033729,0.0,0.683070164,0.0,0.0,0.0,0.0,0.155945202,0.0,0.0,0.105709527,0.144440719,0.0,0.0,0.0,0.0,0.0,0.396039868
596,0.0,0.800169755,0.0,0.0,0.604766296,0.0,0.0,0.795065136,0.718286932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500494169,0.683756458
597,0.0,0.553116539,0.0,0.0,0.0,0.074364173,0.0,0.201104799,0.377420384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597628481,0.360726875
598,0.837007833,0.0,0.0,0.078338212,0.0,0.0,0.080060307,0.0,0.0,0.265515175,0.0,0.0,0.101502653,0.0,0.0,0.0,0.0,0.272484836
599,0.174392739,0.0,0.0,0.0,0.0,0.588351748,0.0,0.453756595,0.0,0.0,0.862132375,0.0,0.0,0.0,0.0,0.0,0.2644949,0.468625671
600,0.0,0.22523548,0.0,0.0,0.876857413,0.0,0.062795512,0.0,0.637513119,0.0,0.0,0.0,0.0,0.657499828,0.0,0.0,0.0,0.49198027
